property_type,price,city,baths,bedrooms,Area Type,Area Size,Faisalabad,Islamabad,Karachi,Lahore,Kanal
Flat,570000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,568000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,566000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,564000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,562000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,560000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,558000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,556000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,554000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,552000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,548000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,546000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,544000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,542000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,540000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,538000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,536000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,534000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,532000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,530000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,528000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,526000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,524000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,524000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,522000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,520000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,518000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,516000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,514000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,512000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,510000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,508000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,506000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Upper Portion,3495000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,6944000,Karachi,2,2,Marla,4.4,0,0,1,0,0
Flat,9716000,Karachi,2,2,Marla,6.2,0,0,1,0,0
Flat,6025000,Karachi,2,2,Marla,4.2,0,0,1,0,0
Flat,4980000,Karachi,2,2,Marla,2.7,0,0,1,0,0
House,44500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,43500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,41500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,44500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,43500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,41500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
Flat,5184000,Karachi,2,2,Marla,5.8,0,0,1,0,0
Flat,5184000,Karachi,2,2,Marla,5.8,0,0,1,0,0
Flat,8844000,Karachi,3,3,Marla,9.8,0,0,1,0,0
Flat,8844000,Karachi,3,3,Marla,9.8,0,0,1,0,0
House,44500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,43500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,41500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,9849000,Rawalpindi,3,3,Marla,5.0,0,0,0,0,0
House,30900000,Lahore,5,4,Marla,10.0,0,0,0,1,0
Flat,6944000,Karachi,2,2,Marla,4.4,0,0,1,0,0
House,42900000,Karachi,0,5,Marla,12.0,0,0,1,0,0
House,42900000,Karachi,0,5,Marla,12.0,0,0,1,0,0
Upper Portion,3495000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,174000,Islamabad,3,3,Marla,10.2,0,1,0,0,0
Upper Portion,3495000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,6944000,Karachi,2,2,Marla,4.4,0,0,1,0,0
Flat,9716000,Karachi,2,2,Marla,6.2,0,0,1,0,0
House,1525000,Lahore,2,2,Marla,3.0,0,0,0,1,0
House,1530000,Lahore,2,2,Marla,3.0,0,0,0,1,0
House,1590000,Lahore,2,2,Marla,3.0,0,0,0,1,0
House,1590000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,4562000,Islamabad,0,0,Marla,4.1,0,1,0,0,0
Flat,1663000,Islamabad,0,0,Marla,1.5,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,5462000,Islamabad,0,0,Marla,4.1,0,1,0,0,0
Flat,1663000,Islamabad,0,0,Marla,1.5,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,4980000,Karachi,1,1,Marla,2.7,0,0,1,0,0
Flat,485000,Rawalpindi,0,1,Marla,3.7,0,0,0,0,0
Flat,4047000,Rawalpindi,0,1,Marla,3.1,0,0,0,0,0
Flat,3578000,Rawalpindi,0,1,Marla,2.7,0,0,0,0,0
Flat,2970000,Rawalpindi,0,1,Marla,2.3,0,0,0,0,0
Flat,2744000,Rawalpindi,0,1,Marla,2.1,0,0,0,0,0
Flat,2970000,Rawalpindi,0,1,Marla,2.3,0,0,0,0,0
Flat,4846000,Rawalpindi,0,1,Marla,3.7,0,0,0,0,0
Flat,3578000,Rawalpindi,0,1,Marla,2.7,0,0,0,0,0
Flat,4447000,Rawalpindi,0,1,Marla,3.4,0,0,0,0,0
Flat,7521000,Rawalpindi,0,3,Marla,5.8,0,0,0,0,0
Flat,6027000,Rawalpindi,0,2,Marla,4.6,0,0,0,0,0
Flat,5327000,Rawalpindi,0,2,Marla,4.1,0,0,0,0,0
Flat,5454000,Rawalpindi,0,2,Marla,4.2,0,0,0,0,0
Flat,3746000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3746000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,4888000,Islamabad,2,2,Marla,3.3,0,1,0,0,0
Flat,6503000,Islamabad,0,1,Marla,3.3,0,1,0,0,0
Flat,8242000,Islamabad,3,3,Marla,4.9,0,1,0,0,0
Flat,3334000,Rawalpindi,1,1,Marla,2.3,0,0,0,0,0
Flat,6539000,Rawalpindi,2,2,Marla,4.5,0,0,0,0,0
Flat,35800000,Karachi,4,4,Marla,13.2,0,0,1,0,0
Flat,1715000,Islamabad,1,1,Marla,2.7,0,1,0,0,0
Flat,3825000,Islamabad,1,1,Marla,2.0,0,1,0,0,0
Flat,6092000,Islamabad,1,1,Marla,3.3,0,1,0,0,0
House,4475000,Lahore,2,3,Marla,4.0,0,0,0,1,0
Flat,96000,Karachi,0,0,Marla,4.7,0,0,1,0,0
Flat,6944000,Karachi,2,2,Marla,4.4,0,0,1,0,0
Flat,9716000,Karachi,2,2,Marla,6.2,0,0,1,0,0
Flat,8242000,Islamabad,3,3,Marla,4.9,0,1,0,0,0
Flat,5808000,Islamabad,1,1,Marla,4.3,0,1,0,0,0
House,7530000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
Flat,5517000,Islamabad,0,1,Marla,2.7,0,1,0,0,0
Flat,3536000,Islamabad,0,1,Marla,1.8,0,1,0,0,0
Flat,5517000,Islamabad,0,1,Marla,2.7,0,1,0,0,0
Flat,3536000,Islamabad,0,1,Marla,1.8,0,1,0,0,0
Flat,4888000,Islamabad,2,2,Marla,3.3,0,1,0,0,0
Flat,5722000,Islamabad,0,0,Marla,2.7,0,1,0,0,0
Flat,7704000,Islamabad,0,0,Marla,4.0,0,1,0,0,0
Flat,8355000,Islamabad,0,0,Marla,4.0,0,1,0,0,0
Flat,8116000,Islamabad,0,0,Marla,3.9,0,1,0,0,0
Flat,9666000,Islamabad,0,0,Marla,5.1,0,1,0,0,0
Flat,3746000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3746000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,0,Marla,2.4,0,0,0,0,0
Flat,65010,Karachi,3,3,Marla,7.8,0,0,1,0,0
Flat,1340000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1345000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1375000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,9271000,Karachi,2,2,Marla,5.6,0,0,1,0,0
Flat,9271000,Karachi,2,2,Marla,5.6,0,0,1,0,0
Flat,1275000,Karachi,1,2,Marla,1.8,0,0,1,0,0
Flat,6678000,Islamabad,2,2,Marla,3.3,0,1,0,0,0
Flat,3139000,Islamabad,1,1,Marla,2.0,0,1,0,0,0
Flat,20010,Karachi,2,2,Marla,3.6,0,0,1,0,0
House,6205000,Faisalabad,0,0,Marla,5.5,1,0,0,0,0
House,7505000,Faisalabad,0,0,Marla,7.0,1,0,0,0,0
House,3715000,Faisalabad,0,0,Marla,3.0,1,0,0,0,0
House,7505000,Faisalabad,0,0,Marla,7.0,1,0,0,0,0
Flat,4720000,Islamabad,2,2,Marla,4.2,0,1,0,0,0
Flat,655000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,645000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,640000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,635000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,630000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,630000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,620000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,615000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,610000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,605000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,595000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,590000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,585000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,580000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,575000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,570000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,560000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,4980000,Karachi,1,1,Marla,2.7,0,0,1,0,0
Flat,3746000,Rawalpindi,1,1,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,1,1,Marla,2.4,0,0,0,0,0
Flat,3746000,Rawalpindi,1,1,Marla,2.4,0,0,0,0,0
House,2290000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,5517000,Islamabad,0,1,Marla,2.7,0,1,0,0,0
Flat,3536000,Islamabad,0,1,Marla,1.8,0,1,0,0,0
Flat,5517000,Islamabad,0,1,Marla,2.7,0,1,0,0,0
Flat,3536000,Islamabad,0,1,Marla,1.8,0,1,0,0,0
House,30300000,Islamabad,6,6,Marla,14.0,0,1,0,0,0
House,30300000,Islamabad,6,6,Marla,14.0,0,1,0,0,0
House,7515000,Faisalabad,0,0,Marla,11.0,1,0,0,0,0
House,7699000,Karachi,3,3,Marla,6.1,0,0,1,0,0
House,8850000,Karachi,3,3,Marla,9.4,0,0,1,0,0
Flat,5722000,Islamabad,0,0,Marla,2.7,0,1,0,0,0
Flat,7704000,Islamabad,0,0,Marla,4.0,0,1,0,0,0
Flat,8355000,Islamabad,0,0,Marla,4.0,0,1,0,0,0
Flat,8116000,Islamabad,0,0,Marla,3.9,0,1,0,0,0
Flat,9666000,Islamabad,0,0,Marla,5.1,0,1,0,0,0
Flat,2210000,Islamabad,1,1,Marla,2.7,0,1,0,0,0
Flat,4583000,Rawalpindi,0,1,Marla,2.7,0,0,0,0,0
Flat,8790000,Rawalpindi,0,2,Marla,5.2,0,0,0,0,0
Flat,4562000,Islamabad,0,0,Marla,4.1,0,1,0,0,0
Flat,1663000,Islamabad,0,0,Marla,1.5,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,4562000,Islamabad,0,0,Marla,4.1,0,1,0,0,0
Flat,1663000,Islamabad,0,0,Marla,1.5,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,4562000,Islamabad,0,0,Marla,4.1,0,1,0,0,0
Flat,1663000,Islamabad,0,0,Marla,1.5,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,4562000,Islamabad,0,0,Marla,4.1,0,1,0,0,0
Flat,1663000,Islamabad,0,0,Marla,1.5,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,5629000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,237000,Islamabad,4,3,Marla,13.3,0,1,0,0,0
Flat,8984000,Islamabad,2,2,Marla,6.1,0,1,0,0,0
Upper Portion,3495000,Lahore,2,2,Marla,3.0,0,0,0,1,0
House,34300000,Lahore,6,5,Marla,10.0,0,0,0,1,0
House,28700000,Karachi,6,6,Marla,9.6,0,0,1,0,0
House,28400000,Karachi,6,6,Marla,9.6,0,0,1,0,0
House,28100000,Karachi,6,6,Marla,9.6,0,0,1,0,0
House,27700000,Karachi,6,6,Marla,9.6,0,0,1,0,0
House,27400000,Karachi,6,6,Marla,9.6,0,0,1,0,0
House,25700000,Karachi,6,6,Marla,9.6,0,0,1,0,0
House,25100000,Karachi,6,6,Marla,9.6,0,0,1,0,0
Flat,5273000,Islamabad,2,2,Marla,3.1,0,1,0,0,0
Flat,2780000,Islamabad,0,0,Marla,2.2,0,1,0,0,0
Flat,3180000,Islamabad,0,0,Marla,2.6,0,1,0,0,0
Flat,3180000,Islamabad,0,0,Marla,2.6,0,1,0,0,0
Flat,3180000,Islamabad,0,0,Marla,2.6,0,1,0,0,0
Flat,3180000,Islamabad,0,0,Marla,2.6,0,1,0,0,0
Flat,717000,Rawalpindi,1,1,Marla,2.2,0,0,0,0,0
Flat,717000,Rawalpindi,1,1,Marla,2.2,0,0,0,0,0
Flat,8984000,Islamabad,2,2,Marla,6.1,0,1,0,0,0
Flat,5808000,Islamabad,1,1,Marla,4.3,0,1,0,0,0
House,1474000,Karachi,2,2,Marla,4.8,0,0,1,0,0
Flat,3372000,Islamabad,0,1,Marla,2.5,0,1,0,0,0
Flat,7175000,Islamabad,3,3,Marla,7.8,0,1,0,0,0
Flat,4715000,Islamabad,2,2,Marla,5.1,0,1,0,0,0
Flat,8075000,Lahore,1,1,Marla,1.6,0,0,0,1,0
Flat,1389000,Karachi,2,2,Marla,4.4,0,0,1,0,0
Flat,1670000,Karachi,4,4,Marla,13.1,0,0,1,0,0
House,48010,Rawalpindi,5,4,Marla,7.0,0,0,0,0,0
Flat,665000,Rawalpindi,1,1,Marla,2.2,0,0,0,0,0
House,7530000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
House,6515000,Faisalabad,0,0,Marla,3.5,1,0,0,0,0
House,3515000,Faisalabad,0,0,Marla,3.5,1,0,0,0,0
House,8515000,Faisalabad,0,0,Marla,3.5,1,0,0,0,0
Flat,3136000,Islamabad,0,0,Marla,1.6,0,1,0,0,0
Flat,4513000,Islamabad,0,0,Marla,2.4,0,1,0,0,0
Flat,1979000,Rawalpindi,3,3,Marla,6.3,0,0,0,0,0
Flat,8987000,Rawalpindi,0,3,Marla,7.3,0,0,0,0,0
Flat,7832000,Rawalpindi,0,2,Marla,6.3,0,0,0,0,0
Flat,4477000,Rawalpindi,0,1,Marla,3.6,0,0,0,0,0
Flat,3828000,Rawalpindi,0,1,Marla,6.2,0,0,0,0,0
Flat,3746000,Rawalpindi,0,1,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,1,Marla,2.4,0,0,0,0,0
Flat,3746000,Rawalpindi,0,1,Marla,2.4,0,0,0,0,0
Flat,3731000,Rawalpindi,0,1,Marla,2.4,0,0,0,0,0
Lower Portion,49500,Rawalpindi,3,3,Marla,7.0,0,0,0,0,0
Upper Portion,31500,Rawalpindi,2,2,Marla,5.0,0,0,0,0,0
Flat,1725000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1740000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1940000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1640000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1740000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1440000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1430000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1440000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,1420000,Lahore,2,2,Marla,3.0,0,0,0,1,0
Flat,717000,Rawalpindi,0,1,Marla,2.2,0,0,0,0,0
Flat,5951000,Islamabad,1,1,Marla,3.2,0,1,0,0,0
Flat,717000,Rawalpindi,1,1,Marla,2.2,0,0,0,0,0
Flat,375000,Islamabad,1,1,Marla,2.2,0,1,0,0,0
House,41500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,43500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
House,44500,Rawalpindi,3,3,Marla,8.0,0,0,0,0,0
Flat,2931000,Islamabad,0,0,Marla,2.0,0,1,0,0,0
Flat,6676000,Islamabad,0,0,Marla,4.6,0,1,0,0,0
Flat,4632000,Islamabad,0,0,Marla,3.2,0,1,0,0,0
Flat,6663000,Islamabad,0,0,Marla,4.6,0,1,0,0,0
Flat,7321000,Islamabad,0,0,Marla,5.0,0,1,0,0,0
Flat,7627000,Islamabad,0,0,Marla,5.2,0,1,0,0,0
House,4515000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
House,4825000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
House,4470000,Faisalabad,0,0,Marla,2.0,1,0,0,0,0
House,9070000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
House,9025000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
House,9065000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
House,4025000,Faisalabad,0,0,Marla,2.0,1,0,0,0,0
House,123000,Islamabad,0,6,Marla,12.4,0,1,0,0,0
House,124000,Islamabad,0,6,Marla,12.4,0,1,0,0,0
House,129000,Islamabad,0,6,Marla,14.2,0,1,0,0,0
Flat,4123000,Islamabad,1,1,Marla,2.2,0,1,0,0,0
House,1474000,Karachi,2,2,Marla,4.8,0,0,1,0,0
House,1602000,Karachi,2,2,Marla,4.8,0,0,1,0,0
House,7020000,Faisalabad,0,0,Marla,10.0,1,0,0,0,0
House,7515000,Faisalabad,0,0,Marla,11.0,1,0,0,0,0
House,7505000,Faisalabad,0,0,Marla,7.0,1,0,0,0,0
House,3715000,Faisalabad,0,0,Marla,3.0,1,0,0,0,0
House,7505000,Faisalabad,0,0,Marla,7.0,1,0,0,0,0
House,6205000,Faisalabad,0,0,Marla,5.5,1,0,0,0,0
House,7530000,Faisalabad,0,0,Marla,5.0,1,0,0,0,0
Flat,117000,Karachi,3,3,Marla,10.2,0,0,1,0,0
House,37300000,Karachi,2,3,Marla,4.8,0,0,1,0,0
House,3515000,Faisalabad,0,0,Marla,3.5,1,0,0,0,0
House,8515000,Faisalabad,0,0,Marla,3.5,1,0,0,0,0
Flat,660000,Islamabad,1,1,Marla,2.0,0,1,0,0,0
Flat,645000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,640000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,635000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,630000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,625000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,620000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,615000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,610000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,605000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,595000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,590000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,585000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,580000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,575000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,570000,Karachi,2,2,Marla,2.8,0,0,1,0,0
Flat,565000,Karachi,2,2,Marla,2.8,0,0,1,0,0
